,open,high,low,close,volume,open_interest
2016-01-04 10:00:00,70810.0,70950.0,69020.0,69380.0,223808.0,436222
2016-01-04 11:15:00,69380.0,69460.0,68950.0,69140.0,104634.0,435254
2016-01-04 14:15:00,69130.0,69500.0,68770.0,68850.0,141976.0,435854
2016-01-04 21:15:00,68850.0,69230.0,68560.0,69060.0,148550.0,434238
2016-01-04 22:15:00,69050.0,69320.0,69050.0,69220.0,86170.0,431090
2016-01-04 23:15:00,69230.0,69350.0,69160.0,69280.0,48394.0,431358
2016-01-05 00:15:00,69290.0,69290.0,68760.0,68790.0,69598.0,436382
2016-01-05 09:15:00,68790.0,68910.0,68500.0,68800.0,90818.0,438134
2016-01-05 10:15:00,68800.0,69180.0,68650.0,68910.0,123144.0,432794
2016-01-05 11:30:00,68930.0,69170.0,68810.0,69070.0,70440.0,432392
2016-01-05 14:30:00,69050.0,69490.0,68820.0,69440.0,156394.0,431536
2016-01-05 21:30:00,69440.0,69700.0,69350.0,69450.0,148514.0,432746
2016-01-05 22:30:00,69430.0,69460.0,69040.0,69100.0,96724.0,434380
2016-01-05 23:30:00,69110.0,69140.0,68880.0,69010.0,81448.0,437650
2016-01-06 00:30:00,69020.0,69130.0,68950.0,69030.0,30608.0,438042
2016-01-06 09:30:00,69020.0,69090.0,68370.0,68460.0,115870.0,454476
2016-01-06 10:45:00,68460.0,68870.0,68400.0,68590.0,112534.0,449830
2016-01-06 13:45:00,68590.0,68940.0,68420.0,68940.0,88276.0,446172
2016-01-06 14:45:00,68940.0,69280.0,68710.0,68770.0,143424.0,440508
2016-01-06 21:45:00,68780.0,69170.0,68640.0,69110.0,129658.0,444048
2016-01-06 22:45:00,69110.0,69200.0,68950.0,69180.0,70374.0,444466
2016-01-06 23:45:00,69180.0,69250.0,68990.0,69050.0,62664.0,446772
2016-01-07 00:45:00,69050.0,69100.0,68870.0,69080.0,42730.0,446168
2016-01-07 09:45:00,69090.0,69400.0,68580.0,68630.0,153000.0,447196
2016-01-07 11:00:00,68640.0,68720.0,68000.0,68380.0,168114.0,454110
2016-01-07 14:00:00,68390.0,68550.0,68230.0,68430.0,83930.0,458006
2016-01-07 15:00:00,68430.0,68460.0,67340.0,67480.0,236420.0,484428
2016-01-07 22:00:00,67460.0,67750.0,66540.0,66800.0,228116.0,503504
2016-01-07 23:00:00,66800.0,67670.0,66710.0,67540.0,201490.0,488200
2016-01-08 00:00:00,67550.0,68280.0,67410.0,68210.0,174356.0,480654
2016-01-08 01:00:00,68190.0,68550.0,68080.0,68380.0,87792.0,464348
2016-01-08 10:00:00,68140.0,68420.0,67840.0,68210.0,186940.0,466030
2016-01-08 11:15:00,68210.0,68300.0,67600.0,67920.0,122384.0,470632
2016-01-08 14:15:00,67910.0,68290.0,67730.0,67790.0,121870.0,473980
2016-01-08 21:15:00,67790.0,68380.0,67730.0,68360.0,149632.0,465952
2016-01-08 22:15:00,68360.0,68650.0,68080.0,68530.0,155730.0,467366
2016-01-08 23:15:00,68520.0,68590.0,68110.0,68120.0,115224.0,472584
2016-01-09 00:15:00,68110.0,68390.0,67960.0,68100.0,83134.0,470968
2016-01-11 09:15:00,68090.0,68240.0,67150.0,67240.0,134368.0,469948
2016-01-11 10:15:00,67240.0,67430.0,67070.0,67410.0,131500.0,476264
2016-01-11 11:30:00,67400.0,67460.0,66850.0,67230.0,129134.0,476360
2016-01-11 14:30:00,67150.0,67390.0,66980.0,67070.0,106498.0,480062
2016-01-11 21:30:00,67070.0,67580.0,66780.0,67490.0,176238.0,477662
2016-01-11 22:30:00,67500.0,67630.0,67220.0,67260.0,123296.0,479484
2016-01-11 23:30:00,67280.0,67290.0,66810.0,66830.0,138970.0,491702
2016-01-12 00:30:00,66830.0,67150.0,66730.0,67040.0,87802.0,487924
2016-01-12 09:30:00,67040.0,67150.0,65950.0,66420.0,204384.0,487138
2016-01-12 10:45:00,66420.0,66530.0,66130.0,66190.0,101682.0,491346
2016-01-12 13:45:00,66190.0,66490.0,66100.0,66270.0,95110.0,496848
2016-01-12 14:45:00,66290.0,66410.0,65820.0,66190.0,145418.0,503116
2016-01-12 21:45:00,66180.0,66480.0,65860.0,66440.0,180984.0,507584
2016-01-12 22:45:00,66440.0,66660.0,66330.0,66470.0,121038.0,507594
2016-01-12 23:45:00,66490.0,66530.0,66170.0,66200.0,87460.0,512362
2016-01-13 00:45:00,66200.0,66300.0,66120.0,66220.0,45936.0,510838
2016-01-13 09:45:00,66220.0,66430.0,66060.0,66280.0,109794.0,510878
2016-01-13 11:00:00,66280.0,66500.0,66270.0,66300.0,84298.0,507942
2016-01-13 14:00:00,66300.0,66310.0,66060.0,66140.0,94882.0,512446
2016-01-13 15:00:00,66130.0,66230.0,65950.0,66220.0,131858.0,504626
2016-01-13 22:00:00,66220.0,66500.0,66210.0,66300.0,112766.0,515966
2016-01-13 23:00:00,66300.0,66470.0,66280.0,66430.0,62840.0,518544
